WRITE 531 9 0 E4ZKMvfJW
WRITE 988 7 0 0sf4EwT
WRITE 947 2 0 dZ
READ 271 1 8 v
WRITE 863 6 0 pROUOU
WRITE 610 9 0 AeHopYAYg
WRITE 468 10 0 7a8di5p2IV
WRITE 722 10 0 rRQPyhN6fJ
WRITE 370 1 0 d
READ 138 2 7 NX
WRITE 333 7 2 vf6GypZ
WRITE 941 1 0 o
WRITE 281 1 0 c
WRITE 72 5 0 pAutZ
WRITE 304 9 0 ilPqQk1ke
WRITE 207 1 0 D
WRITE 817 3 0 rK6
READ 91 3 0 UMI
WRITE 370 9 1 F23qTCQrp
WRITE 95 3 0 OKB
WRITE 126 1 0 0
WRITE 36 4 0 llyk
WRITE 257 1 0 S
WRITE 357 7 0 O4Dp9hl
WRITE 646 5 0 tWvK3
WRITE 364 1 0 T
WRITE 816 2 0 1e
WRITE 79 1 0 o
WRITE 701 9 0 niYIRDN7t
WRITE 841 5 0 Dna0H
WRITE 364 3 1 hNd
WRITE 386 8 0 2JEZuUJI
WRITE 435 3 0 exU
WRITE 859 7 0 RmQipEj
WRITE 988 5 1 eKnuq
WRITE 791 8 0 nwyhc7Lp
WRITE 710 4 0 uPB1
READ 632 4 0 Brfg
WRITE 1015 9 0 42YyFyECx
WRITE 142 3 0 LjT
WRITE 449 2 0 ys
WRITE 806 9 0 swmaHaNgf
WRITE 314 8 0 y90v5VxK
WRITE 603 2 0 76
WRITE 377 8 0 h1uhxSpd
WRITE 148 9 0 ohUHbTXjt
WRITE 414 10 0 3rTAToM7fm
WRITE 249 6 0 WLbrJI
WRITE 475 10 1 tDWhKtPrgM
WRITE 620 2 0 QA
WRITE 281 6 0 y7t7Wx
WRITE 828 2 0 BV
WRITE 400 4 0 VM5Q
WRITE 317 5 0 ZgdKv
WRITE 860 8 0 eq5pOxQS
WRITE 942 7 0 IYvGS9V
READ 117 6 2 FUsK32
WRITE 291 4 0 0qeZ
WRITE 586 8 0 KX2pdAqN
WRITE 719 2 0 7c
WRITE 163 1 0 N
WRITE 605 10 0 7MnOt1OvhK
WRITE 178 5 0 EGhDh
WRITE 78 7 0 SsYnYYZ
WRITE 772 10 0 hggEhljeYl
WRITE 469 10 0 1KDQ0P8KFS
WRITE 621 2 0 D3
WRITE 498 6 0 06hcCP
WRITE 687 7 0 oTZRYeJ
WRITE 859 2 2 lF
WRITE 757 4 0 J9R3
WRITE 751 2 0 Si
WRITE 24 3 0 OBP
READ 740 1 0 w
WRITE 934 8 0 wt0aUjfj
WRITE 169 3 0 JxT
WRITE 747 6 0 9vi6Qz
WRITE 914 7 0 Kri5lbM
WRITE 381 7 0 bqPMTbD
WRITE 575 8 0 it3akQpl
WRITE 913 10 0 gz9KpzIDht
WRITE 414 8 5 udIBvn5x
WRITE 264 6 0 ifQXvo
WRITE 539 7 0 UiD3pjY
WRITE 452 2 0 Ff
WRITE 27 2 0 2m
WRITE 488 7 0 N7waSXi
WRITE 329 6 0 8LQFCd
WRITE 180 4 0 Wg4K
WRITE 981 4 0 Jlvl
WRITE 237 10 0 Lc6QEhkOQR
WRITE 351 4 0 QzCT
WRITE 769 10 0 31QjX5CDqM
WRITE 678 5 0 zEv0a
WRITE 886 10 0 43oipPJheP
WRITE 401 5 0 1syGC
WRITE 373 3 0 WSP
WRITE 248 2 0 UF
WRITE 279 3 0 yb3
WRITE 146 6 0 2pBORd
WRITE 172 4 0 10fb
WRITE 459 1 0 z
WRITE 831 1 0 d
WRITE 553 8 0 l2AyEWnk
WRITE 418 8 0 7Cw4tWvY
WRITE 1021 7 0 9PmyW6Q
WRITE 993 9 0 oyApWRqSt
WRITE 37 6 1 ezzMbb
WRITE 83 6 0 tGDyqG
WRITE 706 6 0 3WMLao
WRITE 430 5 0 MkM0d
WRITE 453 2 0 Ga
WRITE 480 10 0 nf2ZtInyJC
WRITE 198 2 0 V5
WRITE 610 6 1 o3qXkm
READ 817 2 1 K6
WRITE 97 8 0 zEOzq3oF
WRITE 480 3 5 UJX
WRITE 51 3 0 JuR
READ 886 4 6 JheP
READ 27 2 0 2m
WRITE 311 8 0 OolIwX1J
WRITE 654 9 0 iWbNV3sbX
WRITE 994 4 0 nmeW
WRITE 258 10 0 2hGXUkaM0G
WRITE 651 7 0 YvfbR7q
WRITE 779 6 1 odo5LZ
WRITE 864 6 0 zIs3w0
READ 274 3 0 GbB
WRITE 896 4 0 4hDZ
WRITE 81 1 0 Q
WRITE 1001 9 0 f73FQunj5
WRITE 366 9 5 b5NOVRTNx
WRITE 815 3 0 Dst
WRITE 325 8 0 jLT0hOYT
WRITE 609 1 0 X
WRITE 337 7 0 FakrVPf
WRITE 688 1 0 i
WRITE 599 7 0 F4FoMxx
WRITE 282 10 0 RHBf6O4L6K
WRITE 479 7 0 qXQt2wZ
WRITE 14 1 0 p
WRITE 6 5 0 Dtfqz
WRITE 758 7 0 XO1gEC2
WRITE 630 1 0 0
WRITE 591 2 0 gX
WRITE 933 10 0 ozvPZO6JIY
WRITE 925 5 0 O0YMX
WRITE 880 6 0 e0HpIS
READ 914 1 1 r
WRITE 413 6 0 pHzqci
WRITE 704 8 0 YkdZ4efO
WRITE 894 10 0 p9YDbwbQcQ
WRITE 658 5 0 cI9Mn
WRITE 712 6 0 7Ifx0h
WRITE 987 2 0 1E
WRITE 655 3 0 GLN
WRITE 527 3 0 x9g
WRITE 750 8 0 TI2jKrrP
WRITE 233 10 0 zF2lt53WZd
READ 27 1 1 m
WRITE 191 1 0 n
WRITE 416 5 0 aK5HK
WRITE 334 8 0 atPoksSQ
READ 99 1 8 T
WRITE 545 10 0 SXBJRsjezF
WRITE 353 10 0 unWP7ow65D
WRITE 802 6 0 snoXbW
WRITE 179 2 0 6g
WRITE 196 6 0 0uxBoS
WRITE 811 4 0 3iau
WRITE 845 7 0 XmqqWyY
READ 327 2 2 vU
WRITE 71 8 0 fQn6GTz9
WRITE 640 9 0 WKXmMb99E
WRITE 629 4 0 ssj2
READ 1015 2 6 EC
WRITE 1006 8 0 tmB65imW
WRITE 709 10 0 0zNbVRfBRH
WRITE 270 6 0 Xy02bQ
WRITE 447 3 0 gOJ
WRITE 501 10 0 mKnSjhTQJJ
WRITE 318 2 0 Nr
WRITE 408 10 0 9wzAK3uv3V
WRITE 771 3 0 hxr
WRITE 700 6 0 qgJTcE
WRITE 905 9 0 pTPpoGSGZ
WRITE 303 5 0 7sAlz
READ 633 1 2 g
WRITE 274 6 5 RfS5Mm
WRITE 524 2 0 lx
WRITE 494 1 0 k
WRITE 822 3 0 Efu
WRITE 419 8 0 BjolCK8Q
WRITE 216 5 1 8SFv5
WRITE 1014 1 0 I
WRITE 21 7 0 UZigref
WRITE 131 9 0 WUkdICS6n
WRITE 228 3 0 IZQ
WRITE 323 5 0 QdkbS
WRITE 261 8 0 5mWxR785
WRITE 732 5 0 jekpl
WRITE 989 5 0 8R57E
READ 103 2 0 rO
WRITE 580 7 0 o3q9Qzb
WRITE 927 3 0 1wW
DISKFAIL 1 0 0 X
WRITE 551 2 0 2O
READ 95 3 0 OKB
READ 453 1 1 a
WRITE 674 7 0 OJNN3lZ
WRITE 857 7 0 M7PZFJz
READ 799 1 2 0
WRITE 112 6 0 Vex4Vn
READ 877 1 3 f
WRITE 544 6 0 oUnuf6
WRITE 903 2 3 bl
WRITE 243 4 0 PK6u
WRITE 244 3 0 saz
WRITE 718 2 0 wM
WRITE 421 6 0 reeV9D
READ 858 1 2 S
WRITE 585 3 0 qYE
WRITE 144 4 0 EKZM
READ 179 2 0 6g
WRITE 729 4 0 qffA
WRITE 108 6 0 w1wdc4
WRITE 281 4 6 OQyY
WRITE 955 2 0 nz
WRITE 433 3 0 xAY
WRITE 141 10 0 vuYbDEv3xh
WRITE 1009 10 0 5oghyD7pF4
WRITE 22 9 0 yJkjVz6Ld
WRITE 526 7 0 VzvnGyt
WRITE 923 4 1 rwsE
WRITE 355 9 0 nrJ6Qtlxf
WRITE 497 3 0 Cgi
READ 469 10 0 1KDQ0P8KFS
READ 163 1 0 N
WRITE 971 7 0 HG5N0xc
WRITE 338 4 0 fQsg
READ 711 1 1 J
READ 421 3 3 V9D
READ 513 2 2 E4
WRITE 146 7 2 SdsqKRf
WRITE 340 4 0 zgpL
WRITE 818 9 0 PG3wHMcQq
WRITE 373 4 1 jv9c
WRITE 345 4 0 Btkl
WRITE 627 5 0 I3XZt
WRITE 396 2 0 bZ
WRITE 620 1 1 R
WRITE 837 1 0 K
WRITE 89 5 0 g6kGJ
WRITE 693 9 0 oPm2w5SSv
WRITE 845 1 3 3
WRITE 509 9 0 9RzIoi3Am
WRITE 893 3 0 yJU
READ 704 5 3 Z4efO
WRITE 371 3 2 EZM
WRITE 477 3 0 oUT
WRITE 991 5 0 l7SrM
WRITE 435 8 3 LTDl8PLz
WRITE 169 4 2 pvnv
WRITE 319 10 0 9wAQUT0cAp
WRITE 493 7 0 RKEeWeR
WRITE 75 5 0 VGwHj
WRITE 346 7 0 batl4K5
WRITE 995 10 2 tISV7GeyrD
WRITE 476 4 0 fnZi
WRITE 120 1 0 L
WRITE 994 10 4 UsRWfA6Fq4
WRITE 66 5 0 mOKfY
WRITE 968 10 0 GVr9DdFlsp
WRITE 580 8 3 3sGi49ha
READ 11 3 5 tS5
WRITE 654 10 8 7r8Q4ulLfe
WRITE 448 5 0 zCz2t
WRITE 128 3 0 iUa
WRITE 255 2 0 cD
READ 342 3 2 y3f
WRITE 1012 9 0 O0UcDoTUY
WRITE 147 3 0 aV7
READ 370 3 7 Qrp
WRITE 966 1 0 h
WRITE 336 6 0 uvfv1c
READ 117 2 1 HF
WRITE 912 3 0 Mj2
WRITE 105 9 0 beAJlXcHR
READ 864 1 5 0
WRITE 289 7 0 zplbNIi
WRITE 199 9 0 tvvsPcYQa
WRITE 148 5 2 AmPX8
WRITE 696 6 0 56iHfM
READ 526 3 4 Gyt
WRITE 810 3 0 YTk
WRITE 1018 10 0 4TvghTghdD
WRITE 648 2 0 EK
WRITE 705 8 0 GKAwTJBG
WRITE 74 9 0 cGXUJkOtO
WRITE 959 4 0 KJ0V
WRITE 35 1 0 5
WRITE 510 5 0 0c6nF
READ 418 4 4 tWvY
WRITE 595 5 0 GrADj
WRITE 461 5 0 kJ99P
READ 940 5 2 34K3Y
WRITE 281 9 5 AFK3D3Ibf
WRITE 764 1 0 W
WRITE 203 3 0 hdW
WRITE 824 4 0 Wfq3
DISKFAIL 4 0 0 X
READ 611 5 2 I9NXm
WRITE 269 6 0 KASFB6
WRITE 703 7 0 DJCHT5K
WRITE 934 5 5 lymNL
READ 527 3 0 x9g
WRITE 2 7 1 UmS5s2a
WRITE 510 10 0 k4SZ9eTfxZ
WRITE 647 3 0 ua7
WRITE 843 6 0 YsT4NP
WRITE 508 6 0 Ferotk
WRITE 874 6 0 ZRznC9
WRITE 746 7 0 i2bYi0X
WRITE 284 6 0 FO7mVd
WRITE 345 1 1 q
WRITE 610 9 1 K8quhJjwb
WRITE 790 2 0 4J
WRITE 926 5 0 AmJCW
WRITE 714 4 0 VtQ9
WRITE 175 10 0 X4SeivbZ45
WRITE 9 10 0 RW8xKiqNY8
WRITE 304 6 7 XZzHvn
WRITE 635 9 0 BqltNfe1q
WRITE 284 1 6 E
READ 120 1 0 L
READ 157 3 1 34h
WRITE 473 4 0 TjuX
WRITE 60 7 0 WBVp8td
WRITE 1007 9 0 Ojcsmdrdm
WRITE 994 7 1 O4TLzVn
WRITE 984 1 0 k
WRITE 286 8 0 Z1PHNU3p
WRITE 22 8 9 oH0rcE1m
WRITE 461 4 5 3391
READ 270 1 5 Q
WRITE 10 3 0 SZy
WRITE 131 5 6 1U3E9
WRITE 387 10 0 4EeR6Z9WvG
READ 779 4 3 o5LZ
WRITE 332 4 0 oKu6
WRITE 838 7 0 8lcv80V
WRITE 259 4 0 obpi
WRITE 27 5 1 246lD
WRITE 940 6 7 DJ5hmY
WRITE 689 10 0 qhLCpEFcBx
READ 459 1 0 z
WRITE 353 4 10 h0Gw
READ 284 2 5 dE
WRITE 865 8 0 2wCsezfV
DISKFAIL 3 0 0 X
WRITE 239 7 0 3b4OubG
READ 553 5 1 2AyEW
WRITE 423 4 0 VIix
WRITE 340 3 1 xlQ
WRITE 555 8 0 Y9L6AsZ7
WRITE 845 6 0 TbAJcw
DISKFAIL 1 0 0 X
READ 338 1 3 g
WRITE 675 7 0 4emBa6V
READ 717 5 0 YF9RR
READ 131 1 3 d
WRITE 214 9 0 aBjFZhHwa
WRITE 130 6 0 98FXta
WRITE 436 6 0 hO4yL4
WRITE 1022 7 0 ykhXvSf
WRITE 891 5 0 wZXwt
WRITE 254 3 0 bIt
READ 828 2 0 BV
WRITE 663 9 0 YukYDJoMn
WRITE 528 4 0 Efta
WRITE 179 5 1 e9QLx
READ 310 2 2 KC
READ 257 1 0 S
READ 317 3 2 dKv
WRITE 474 7 0 xs56TMx
WRITE 367 4 0 8e1L
WRITE 993 9 8 N9qturrnh
READ 620 1 0 Q
WRITE 473 6 4 cMyNCn
WRITE 234 9 0 fkVRxo95x
WRITE 623 3 0 TM5
WRITE 20 4 0 AO68
READ 396 1 1 Z
WRITE 1016 1 0 8
WRITE 0 10 0 SVzhjOLBwP
READ 581 3 5 a9v
WRITE 277 1 0 4
WRITE 273 10 0 VCLVPu0fFN
WRITE 404 3 0 k3a
DISKFAIL 2 0 0 X
WRITE 943 10 0 44YbpFsSI1
WRITE 504 4 1 jaEF
WRITE 944 4 2 w2Th
WRITE 921 7 0 eLWMhd7
WRITE 143 10 0 ebZMvuMYjg
WRITE 288 9 0 hBbNSvmWx
WRITE 750 1 8 q
WRITE 457 5 0 H2HiV
WRITE 958 5 0 vqiYk
WRITE 160 8 0 jBXqddx0
WRITE 387 2 6 ir
WRITE 171 9 0 t2MO9gEkp
WRITE 993 7 8 faYZYKS
WRITE 670 9 0 hCvzOG7Z5
WRITE 149 7 0 zIT7WYY
WRITE 654 9 6 9uLjOhkf3
WRITE 258 1 1 K
WRITE 534 3 0 Uqz
WRITE 961 4 1 RW7i
READ 345 2 2 kl
WRITE 453 9 1 57LBPRym7
READ 351 1 3 T
WRITE 680 6 0 zd75SZ
WRITE 149 5 1 WlpBM
READ 817 2 1 K6
WRITE 678 8 2 eQA86QCy
WRITE 676 8 0 Dn83TLl8
WRITE 615 10 0 4BkdRtRavC
WRITE 610 4 10 DD6K
READ 386 2 3 Zu
WRITE 57 9 0 1JmuwT8yE
WRITE 934 1 5 y
WRITE 344 1 0 7
WRITE 624 2 0 Ku
READ 722 3 7 6fJ
WRITE 4 4 0 eZXd
READ 269 1 5 6
WRITE 563 8 0 ZUJXtAyZ
WRITE 446 8 0 XywbOmUd
WRITE 613 2 0 Q6
WRITE 992 7 0 0ptFTF5
READ 539 1 4 p
READ 457 1 2 H
READ 1013 1 2 5
WRITE 683 4 0 XQwR
DISKFAIL 2 0 0 X
WRITE 383 10 0 Q4HRxdpDNm
WRITE 666 3 0 R2e
READ 83 4 2 DyqG
WRITE 429 3 0 pFX
READ 710 4 0 uPB1
WRITE 1018 9 3 TaagMstr4
WRITE 915 7 0 EtoqS24
READ 609 1 0 X
READ 416 5 0 aK5HK
READ 71 4 3 6GTz
WRITE 354 2 0 m5
READ 833 2 3 dG
WRITE 95 9 1 22O9X0pox
WRITE 591 7 1 LpobXAI
WRITE 803 4 0 eFt7
WRITE 838 6 2 LdflCR
WRITE 161 9 0 as4uqWa2z
WRITE 953 8 0 EfLYgBoh
WRITE 667 7 0 sehIwzX
WRITE 733 1 0 8
WRITE 37 5 0 ewi1h
WRITE 865 10 7 vY3ENO76xe
WRITE 565 5 0 SSl2U
WRITE 951 9 0 9B4dGoMSz
WRITE 816 4 2 tR28
READ 544 2 4 f6
READ 941 1 0 o
READ 178 5 0 EGhDh
WRITE 550 7 7 PB4lUVA
READ 408 9 0 9wzAK3uv3
READ 1001 6 2 3FQunj
WRITE 503 1 0 i
READ 510 4 6 TfxZ
WRITE 18 2 0 v2
WRITE 801 7 0 RCJAY2K
READ 684 1 2 Y
WRITE 978 1 0 k
WRITE 210 7 0 dmIxsJY
WRITE 785 7 0 WsEt1zj
READ 448 2 0 zC
WRITE 722 3 5 6Gi
WRITE 938 4 0 18sa
WRITE 692 8 0 ErVdJ61L
READ 779 5 2 do5LZ
WRITE 93 2 0 Ff
WRITE 720 6 0 H41BQC
READ 758 6 0 XO1gEC
READ 249 5 1 LbrJI
WRITE 603 9 2 RXZ6IuShl
WRITE 560 9 0 4IvsGvK82
WRITE 316 9 0 e8WrJWadl
WRITE 859 2 7 3H
READ 710 3 1 PB1
READ 264 4 2 QXvo
WRITE 504 1 0 N
READ 504 4 1 jaEF
WRITE 444 8 0 WcBnwzud
WRITE 375 4 0 aCoF
WRITE 236 3 0 TJq
WRITE 462 4 2 7ZyZ
WRITE 237 9 2 gmoweFwLX
WRITE 841 2 2 4l
WRITE 570 8 0 wwXy8qzJ
WRITE 865 1 10 9
WRITE 186 2 0 od
WRITE 279 2 2 Bn
WRITE 593 2 0 zC
WRITE 1020 6 0 bQcT4i
WRITE 636 1 0 R
WRITE 678 2 6 3n
WRITE 118 8 0 sHet7jEs
WRITE 68 7 0 R3fYRur
READ 364 4 0 ThNd
WRITE 542 1 0 r
READ 477 3 0 oUT
READ 833 4 1 qtdG
WRITE 353 5 1 RIbXa
WRITE 124 7 0 F7xj58C
READ 712 2 4 0h
READ 118 1 7 s
WRITE 584 3 5 ZNX
READ 841 4 1 n4lH
READ 408 7 3 AK3uv3V
WRITE 856 10 0 uR6lhhGNPL
WRITE 460 4 0 6V3K
WRITE 855 3 0 rFo
READ 468 4 4 i5p2
WRITE 539 4 3 UxbP
WRITE 657 8 0 I60wq0yj
WRITE 830 5 0 6Drt7
WRITE 808 10 0 x4jIL1JUDN
WRITE 152 4 0 JbGE
WRITE 883 5 0 rlZyw
READ 78 4 3 nYYZ
WRITE 33 9 0 ZoPdPXo6D
READ 971 5 2 5N0xc
WRITE 599 7 3 bYIs57w
WRITE 722 4 0 l54x
WRITE 998 9 0 XWhAUTfPy
READ 108 5 1 1wdc4
WRITE 965 8 0 581vEN0H
WRITE 721 2 0 Bu
WRITE 592 1 0 s
WRITE 467 9 0 t1QaNOTbJ
WRITE 106 4 0 fIW4
READ 709 4 6 fBRH
WRITE 966 10 1 OPEjYsRsqd
WRITE 168 7 0 WFcjrx2
WRITE 632 10 0 ncMXYqlAnE
WRITE 672 10 0 iWZDTHMRh6
READ 457 1 4 V
WRITE 786 2 0 j6
WRITE 58 3 0 KaS
WRITE 649 8 5 kB2FZ2eU
WRITE 772 2 6 4K
WRITE 90 5 0 uR0f8
READ 1001 1 8 5
WRITE 61 7 0 0OSAjc4
READ 565 2 1 Sl
WRITE 290 9 0 6nh9dzseX
READ 14 1 0 p
WRITE 335 8 1 Tf4LjF0P
WRITE 165 8 0 IgVEEgZc
WRITE 318 6 1 cP0oUl
WRITE 752 8 0 Cotl31Rh
READ 460 3 1 V3K
READ 940 1 12 Y
WRITE 888 5 0 L0rL3
READ 35 1 0 5
WRITE 115 10 0 Lunl7oLJTl
WRITE 425 1 0 6
WRITE 102 1 0 6
WRITE 990 1 0 L
WRITE 465 9 0 MkabTsYg7
READ 790 2 0 4J
WRITE 544 4 3 S1ks
WRITE 112 8 2 s3gAxfD6
WRITE 492 4 0 I3bz
WRITE 152 4 0 ieYk
READ 29 1 7 z
READ 93 2 0 Ff
WRITE 936 4 0 I21L
READ 112 2 2 s3
WRITE 399 5 0 z529m
WRITE 730 2 0 Mo
WRITE 727 1 0 t
WRITE 209 2 0 Hi
WRITE 568 2 0 DI
WRITE 72 4 1 6xfX
WRITE 90 2 4 Kt
READ 1016 1 0 8
WRITE 336 10 6 P96Iu23Hau
WRITE 920 9 0 7FIzk6mGb
READ 655 1 2 N
WRITE 501 1 3 o
READ 160 4 4 ddx0
READ 366 6 5 b5NOVR
WRITE 253 3 0 JG7
READ 816 1 5 8
WRITE 251 2 0 Hq
WRITE 451 2 0 iP
READ 129 2 0 Op
WRITE 65 3 0 C3q
WRITE 610 10 8 y5ctww7x2F
WRITE 235 8 0 68T3LYtC
WRITE 160 7 5 9z7y37s
WRITE 441 1 0 p
READ 1018 2 5 ag
WRITE 518 5 0 4ewlP
WRITE 834 8 0 5GhtJOMm
READ 771 2 1 xr
READ 811 3 1 iau
WRITE 241 3 0 foL
WRITE 849 4 0 AauW
WRITE 308 4 0 dqw9
WRITE 322 9 0 adBG3PtvD
WRITE 773 3 0 Ax7
READ 16 3 4 BIs
WRITE 139 9 0 eZVJy93I6
WRITE 313 7 0 WQHhIon
WRITE 570 8 5 npXCgyn5
WRITE 293 4 0 aXtH
WRITE 288 3 2 Kur
READ 757 3 1 9R3
WRITE 646 8 4 153awF49
WRITE 104 4 0 cZiU
READ 180 1 3 K
WRITE 542 3 0 NYL
WRITE 94 10 0 w6i5CRAXRX
READ 686 2 0 IG
WRITE 804 7 0 g3ZZXrl
WRITE 201 8 0 zyoqxfaW
WRITE 141 3 3 Rqi
WRITE 502 2 0 UM
WRITE 964 1 0 a
DISKFAIL 0 0 0 X
WRITE 890 9 0 JCfA2DkEu
READ 488 4 1 7waS
WRITE 579 7 0 VE6hn2S
WRITE 522 9 0 f1rqdWGAn
READ 569 2 0 xQ
WRITE 598 7 2 8NwMgzp
WRITE 254 6 2 TOgrsm
WRITE 409 7 0 tmjkctT
WRITE 192 7 0 hQIqXda
WRITE 1005 3 0 ARw
READ 837 1 0 K
WRITE 1016 9 1 8NNG4MWm2
WRITE 507 6 0 9YquMw
WRITE 891 6 0 LxVKng
WRITE 389 9 0 x7Zjvirjl
WRITE 312 9 0 Qzz5rUVTw
READ 273 8 0 VCLVPu0f
WRITE 713 5 0 wkX7w
READ 912 1 2 2
WRITE 339 6 0 fxQEUK
WRITE 602 6 0 UT8yKk
WRITE 899 4 0 rkkr
WRITE 505 7 0 tMxbxYm
WRITE 651 9 3 MTTCAahfJ
WRITE 466 2 0 76
WRITE 840 1 0 Q
WRITE 981 6 0 DHorIP
WRITE 812 7 0 n5EURPX
WRITE 194 7 0 qpU5L2Z
WRITE 694 5 0 skYGa
WRITE 423 3 3 Qdb
WRITE 826 5 0 eAfW0
WRITE 39 4 0 Fb8n
WRITE 935 5 0 yYlwO
READ 286 2 6 3p
WRITE 706 6 0 60mgz3
WRITE 867 2 0 0J
READ 599 8 0 F4FbYIs5
WRITE 24 5 3 D7w92
WRITE 873 1 0 X
WRITE 559 7 0 J4EGJ2m
WRITE 67 6 0 5amfUo
READ 1022 4 0 ykhX
READ 259 1 0 o
WRITE 287 5 0 BTRqd
READ 425 1 0 6
WRITE 570 6 8 rhjERL
WRITE 786 2 2 fj
WRITE 34 5 0 8Q0jd
WRITE 997 8 0 P1Bseyn1
WRITE 15 8 0 WIOkEn6V
WRITE 396 7 0 noo205I
WRITE 432 4 0 GHfv
WRITE 790 8 0 LBKZ3djh
READ 336 2 12 3H
READ 551 2 0 2O
WRITE 284 4 1 CHQp
WRITE 79 9 0 WShc8h8H2
WRITE 101 1 0 h
WRITE 772 9 10 mMNR2wVbp
WRITE 666 3 3 Unu
WRITE 350 9 0 ujJWPjXHq
WRITE 641 6 0 e54ghZ
READ 579 1 6 S
READ 310 3 1 sKC
WRITE 535 10 0 xsSMzkrpPA
READ 284 7 0 FCHQpdE
WRITE 548 3 0 XeX
WRITE 413 8 6 zeIsij6W
WRITE 916 5 0 90KmX
WRITE 981 7 6 tJl660V
READ 816 1 2 t
READ 141 8 0 vuYRqiv3
WRITE 240 2 0 vF
WRITE 910 10 0 ohxl2YI1me
WRITE 994 4 2 GdcP
READ 236 3 0 TJq
READ 893 1 2 U
